"","V1","V2","V3","V4","V5","V6"
"1",0.153201316854552,0.123929731421276,0.118451628935748,0.101694190320541,0.0916106627009185,0.0844895308921536
"2",0.13673046502054,0.107951204868559,0.0979731432139999,0.0836932944404211,0.0748476081465242,0.0678594374149569
