"","V1","V2","V3","V4","V5","V6"
"1",0.151367500432571,0.122229672337198,0.117035755198231,0.100388924613981,0.090146991470192,0.0830248485513039
"2",0.13244671163045,0.103735106623333,0.0944815108342141,0.0800486797758708,0.0706186625203031,0.0640464674801251
