"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.149540173139098,0.128234986812473,0.120524839455391,0.0995291023396661,0.115621233267211,0.0908137000182961,0.0990680615045449,0.0763692320303221,0.088661830423564,0.0662675768613141,0.0815254732366839,0.0602209208933729
"2",0.153201316854552,0.13673046502054,0.123929731421276,0.107951204868559,0.118451628935748,0.0979731432139999,0.101694190320541,0.0836932944404211,0.0916106627009185,0.0748476081465242,0.0844895308921536,0.0678594374149569
