"","V1","V2","V3","V4","V5","V6"
"1",0.149540173139098,0.120524839455391,0.115621233267211,0.0990680615045449,0.088661830423564,0.0815254732366839
"2",0.128234986812473,0.0995291023396661,0.0908137000182961,0.0763692320303221,0.0662675768613141,0.0602209208933729
